School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,32.65,30.01,62.66,1,1,1
Sullivan,21.27,14.67,35.94,3,10,2
Hillcrest,17.3,17.53,34.83,4,4,3
Smithville,15.02,18.93,33.95,10,3,4
Harrisonville,13.27,20.37,33.64,13,2,5
Savannah,15.07,17.34,32.42,9,5,6
Lafayette (St. Joseph),15.2,16.38,31.59,7,6,7
Helias Catholic,16.36,14.43,30.8,5,11,8
Carthage,28.13,2.13,30.27,2,35,9
St. Clair,16.16,13.84,30.0,6,12,10
Hannibal,12.23,15.36,27.58,14,8,11
Platte County,11.27,15.9,27.17,15,7,12
Bolivar,10.06,14.68,24.73,16,9,13
Priory,14.49,9.86,24.35,11,19,14
Raytown South,9.87,13.61,23.49,17,14,15
Liberty North,9.27,13.66,22.93,19,13,16
Excelsior Springs,14.45,7.01,21.46,12,23,17
Nevada,15.2,1.97,17.16,8,36,18
Westminster Christian Academy,5.63,11.21,16.84,24,16,19
Carl Junction,7.8,8.49,16.29,20,20,20
Moberly,2.77,13.01,15.77,36,15,21
St. Dominic,4.62,10.02,14.64,30,18,22
Republic,6.54,7.3,13.83,22,22,23
Sikeston,2.98,10.45,13.43,34,17,24
University City,9.87,2.24,12.11,18,33,25
Pleasant Hill,3.09,7.77,10.86,33,21,26
Central (Cape Girardeau),4.28,6.56,10.84,32,24,27
Ladue Horton Watkins,6.78,3.97,10.75,21,29,28
Miller Career Academy,5.6,3.76,9.36,25,30,29
Hillsboro,5.03,2.82,7.86,28,31,30
St. Mary's South Side,2.91,4.94,7.85,35,25,31
St. Francis Borgia,4.73,2.24,6.97,29,34,32
McDonald County,5.88,1.0,6.88,23,39,33
Marshall,1.9,4.88,6.78,38,26,34
Clayton,1.11,4.21,5.32,40,28,35
Grandview,5.59,-2.0,3.58,26,45,36
Van Horn,5.46,-3.27,2.19,27,47,37
Festus,-3.84,4.81,0.98,48,27,38
St. Charles West,-2.09,2.61,0.52,45,32,39
West Plains,-1.86,1.95,0.09,44,37,40
North County,4.57,-5.85,-1.28,31,51,41
Normandy Collaborative,-2.42,0.63,-1.79,46,40,42
Gateway,-0.93,-1.08,-2.01,42,41,43
Farmington,-1.1,-1.89,-2.99,43,43,44
Lutheran South,1.59,-6.52,-4.93,39,53,45
Benton,-6.92,1.64,-5.28,53,38,46
Grain Valley,-4.6,-1.72,-6.32,50,42,47
Marshfield,1.06,-8.07,-7.01,41,55,48
MICDS,-2.5,-4.92,-7.42,47,48,49
Warrenton,2.75,-10.52,-7.77,37,58,50
Kirksville,-6.51,-1.92,-8.43,52,44,51
Mexico,-5.46,-5.53,-10.99,51,49,52
Warrensburg,-11.5,-2.29,-13.79,57,46,53
Union,-7.04,-6.97,-14.01,54,54,54
Vashon,-4.58,-10.11,-14.69,49,57,55
Jennings,-8.34,-9.1,-17.44,55,56,56
DeSoto with Kingston,-12.38,-5.84,-18.22,58,50,57
Pacific,-14.22,-6.46,-20.68,61,52,58
St. Charles,-10.1,-11.62,-21.72,56,59,59
Roosevelt,-12.82,-14.68,-27.5,59,61,60
Affton,-12.86,-15.79,-28.65,60,62,61
Perryville,-18.17,-14.22,-32.4,63,60,62
Windsor (Imperial),-14.96,-21.21,-36.16,62,63,63
