School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Maryville,29.24,22.16,51.41,1,2,1
Cassville,19.75,27.66,47.41,3,1,2
John Burroughs,23.44,20.7,44.13,2,3,3
Oak Grove,12.1,20.6,32.7,7,4,4
Center,13.09,17.49,30.58,5,7,5
Monett,11.03,18.48,29.51,10,6,6
Seneca,17.38,11.27,28.65,4,12,7
California,12.93,14.74,27.67,6,9,8
Hogan Prep Academy Charter,11.98,14.02,26.0,8,10,9
Mt. Vernon,6.38,19.15,25.53,15,5,10
Central (Park Hills),-0.77,17.31,16.54,24,8,11
Pembroke Hill,5.67,9.74,15.42,16,15,12
Centralia,2.35,10.94,13.29,21,13,13
Ste. Genevieve,9.06,3.89,12.94,11,20,14
Aurora,7.04,5.18,12.22,14,19,15
Fredericktown,11.21,0.91,12.11,9,28,16
McCluer South-Berkeley,5.64,6.37,12.01,17,18,17
Boonville,2.73,6.91,9.63,19,17,18
Duchesne,-3.1,12.13,9.03,29,11,19
Soldan International Studies,0.82,7.29,8.1,23,16,20
Odessa,8.06,-0.62,7.44,13,32,21
Clinton,-5.52,10.18,4.66,33,14,22
Richmond,2.64,0.98,3.61,20,27,23
Cardinal Ritter,4.77,-1.79,2.98,18,36,24
Veritas Christian Academy,1.59,-0.97,0.62,22,35,25
Eldon,-3.11,3.52,0.41,30,22,26
Reeds Spring,-0.95,0.54,-0.41,26,29,27
Osage,8.93,-9.92,-0.99,12,46,28
Chillicothe,-3.89,2.71,-1.18,32,23,29
St. Pius X (Kansas City),-2.37,0.21,-2.16,27,31,30
Macon,-6.5,3.79,-2.71,35,21,31
Cameron,-2.71,-0.74,-3.44,28,33,32
Ava,-7.17,1.27,-5.9,38,26,33
Springfield Catholic,-6.74,0.26,-6.49,36,30,34
O'Hara,-8.92,1.5,-7.42,41,25,35
Logan-Rogersville,-0.77,-7.08,-7.85,25,40,36
Central (New Madrid County),-11.39,1.76,-9.63,44,24,37
Salem,-7.18,-2.92,-10.09,39,37,38
Orchard Farm,-9.55,-0.76,-10.32,42,34,39
East Newton,-3.53,-8.87,-12.4,31,44,40
Potosi,-6.06,-8.59,-14.65,34,42,41
Fulton,-7.42,-8.79,-16.21,40,43,42
John F. Kennedy,-13.18,-3.95,-17.13,48,38,43
Southern Boone,-11.55,-6.88,-18.43,45,39,44
East (Kansas City),-7.04,-11.75,-18.78,37,48,45
Dexter,-12.23,-7.09,-19.32,46,41,46
Versailles,-13.42,-10.26,-23.69,49,47,47
Northeast (Kansas City),-12.41,-16.02,-28.44,47,52,48
Trinity Catholic,-9.7,-20.61,-30.31,43,58,49
St. James,-15.91,-14.89,-30.81,51,50,50
Kennett,-15.09,-16.57,-31.67,50,53,51
Lincoln College Prep,-19.96,-12.85,-32.81,54,49,52
Central (Kansas City),-25.31,-9.16,-34.47,61,45,53
Winfield,-18.69,-16.64,-35.33,53,54,54
Wright City,-21.89,-17.49,-39.38,56,56,55
Buffalo,-22.91,-16.82,-39.72,58,55,56
Lift for Life Academy Charter,-25.24,-15.01,-40.25,60,51,57
Hollister,-17.6,-23.74,-41.34,52,61,58
Bishop DuBourg,-22.61,-20.21,-42.82,57,57,59
Owensville,-20.92,-23.62,-44.53,55,60,60
Sumner,-22.93,-22.72,-45.65,59,59,61
Confluence Prep Academy Charter,-26.4,-24.05,-50.45,62,62,62
Southwest Early College,-28.48,-40.35,-68.83,63,64,63
Missouri Military Academy,-38.72,-36.79,-75.52,64,63,64
