School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lee's Summit West,24.07,32.07,56.14,4,1,1
Webster Groves,27.9,25.98,53.88,1,4,2
Kearney,25.34,27.07,52.41,3,2,3
Staley,23.85,26.55,50.4,6,3,4
Parkway North,21.12,22.06,43.18,9,9,5
Lebanon,17.1,24.15,41.24,14,7,6
Kirkwood,16.0,24.58,40.59,16,5,7
McCluer North,21.15,17.04,38.2,8,14,8
Hazelwood East,23.96,13.05,37.01,5,18,9
Fort Osage,15.12,21.17,36.29,17,10,10
Parkway Central,23.11,13.03,36.13,7,19,11
Camdenton,12.43,23.64,36.06,22,8,12
Central (St. Joseph),17.64,18.39,36.04,13,11,13
Park Hill South,11.5,24.43,35.94,25,6,14
Ft. Zumwalt East,25.45,9.34,34.78,2,25,15
Chaminade College Preparatory,19.33,14.35,33.68,10,17,16
Park Hill,16.07,17.3,33.37,15,13,17
Holt,12.27,18.39,30.65,23,12,18
Branson,19.08,8.25,27.33,11,30,19
Nixa,14.84,11.9,26.74,18,21,20
Rolla,11.61,14.71,26.32,24,16,21
Waynesville,17.64,8.66,26.3,12,28,22
Ozark,9.54,16.13,25.67,31,15,23
Rockwood Summit,12.87,9.01,21.89,21,27,24
Raytown,9.75,10.93,20.69,30,23,25
Kickapoo,10.05,10.5,20.55,29,24,26
Parkview,14.66,3.8,18.46,19,35,27
North Kansas City,7.18,11.05,18.23,35,22,28
McCluer,13.28,3.23,16.51,20,36,29
Glendale,3.08,12.75,15.83,40,20,30
Neosho,10.43,5.18,15.61,26,33,31
Oak Park,7.12,8.44,15.55,36,29,32
Ruskin,7.48,6.59,14.07,34,31,33
Winnetonka,4.1,9.11,13.21,39,26,34
Riverview Gardens,10.29,1.65,11.94,28,40,35
William Chrisman,8.02,2.77,10.79,33,37,36
Vianney,8.3,1.61,9.91,32,41,37
Parkway West,10.35,-0.8,9.55,27,44,38
Smith-Cotton,2.98,6.19,9.17,41,32,39
Washington,4.28,2.62,6.9,38,38,40
Ft. Zumwalt North,-1.44,5.13,3.69,46,34,41
Seckman,4.3,-0.73,3.57,37,43,42
Belton,0.5,0.83,1.33,44,42,43
Fox,-1.98,2.21,0.23,47,39,44
Truman,2.1,-4.55,-2.45,42,47,45
Central (Springfield),-0.94,-4.63,-5.57,45,48,46
Jackson,0.67,-6.28,-5.61,43,49,47
Willard,-5.44,-2.45,-7.88,48,46,48
Ft. Zumwalt South,-11.35,-1.79,-13.14,50,45,49
Poplar Bluff,-8.65,-8.21,-16.86,49,50,50
