School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,26.78,17.81,44.6,1,1,1
Blair Oaks,19.02,7.96,26.98,2,6,2
Lafayette County,12.54,12.19,24.73,5,2,3
Lathrop,11.34,10.97,22.31,6,4,4
Holden,15.97,5.95,21.92,3,10,5
Liberty (Mountain View),12.89,7.0,19.89,4,8,6
Maplewood-Richmond Hts.,6.94,8.14,15.08,10,5,7
Mountain Grove,8.61,5.38,13.99,8,11,8
Lawson,1.62,11.39,13.01,16,3,9
Strafford,10.76,2.25,13.01,7,14,10
Clark County,5.19,6.87,12.05,12,9,11
Caruthersville,6.6,3.1,9.7,11,12,12
Bishop LeBlond,3.25,1.63,4.87,14,16,13
South Callaway,2.57,0.82,3.38,15,18,14
Brookfield,-5.87,7.57,1.7,31,7,15
Palmyra,-2.56,2.66,0.11,22,13,16
North Callaway,-3.1,1.95,-1.16,25,15,17
Charleston,0.22,-2.3,-2.08,20,21,18
St. Paul Lutheran (Concordia),-2.78,-0.03,-2.81,23,19,19
Willow Springs,-5.2,1.28,-3.92,30,17,20
Butler,-1.8,-2.32,-4.12,21,22,21
Malden,4.65,-10.58,-5.92,13,38,22
Brentwood,1.29,-8.19,-6.9,17,31,23
Montgomery County,0.86,-8.46,-7.6,18,32,24
Ash Grove,0.46,-8.61,-8.15,19,33,25
Trenton,-6.27,-2.6,-8.87,32,23,26
Lutheran North,8.13,-19.04,-10.92,9,55,27
Knob Noster,-6.62,-4.73,-11.34,33,27,28
Hallsville,-12.69,-0.55,-13.24,43,20,29
Sarcoxie,-3.78,-9.49,-13.27,27,34,30
Sherwood,-9.39,-3.94,-13.32,35,24,31
Lexington,-9.84,-4.45,-14.28,36,26,32
Carnahan,-7.21,-8.09,-15.3,34,30,33
Herculaneum,-12.15,-4.08,-16.22,39,25,34
El Dorado Springs,-3.55,-14.98,-18.53,26,47,35
Highland,-13.43,-5.62,-19.04,46,28,36
Plattsburg,-5.1,-16.29,-21.4,29,49,37
Fair Grove,-14.39,-7.17,-21.56,48,29,38
Mark Twain,-11.78,-11.08,-22.87,38,39,39
Warsaw,-3.94,-19.11,-23.05,28,56,40
Scott City,-13.56,-9.64,-23.2,47,35,41
Monroe City,-13.14,-10.27,-23.41,45,37,42
Jefferson (Festus),-2.93,-22.11,-25.05,24,58,43
University Academy Charter,-16.22,-9.77,-25.99,50,36,44
Hermann,-12.62,-14.18,-26.81,42,43,45
Transportation and Law with Beaumont,-12.54,-14.55,-27.09,40,44,46
Lutheran St. Charles,-12.78,-14.8,-27.58,44,46,47
Carrollton,-17.2,-13.67,-30.87,51,41,48
Diamond,-19.61,-12.21,-31.82,53,40,49
Clopton with Elsberry,-12.62,-19.42,-32.04,41,57,50
Bowling Green,-17.52,-18.75,-36.27,52,53,51
Houston,-20.85,-15.62,-36.47,54,48,52
Cleveland NJROTC,-23.04,-14.73,-37.77,56,45,53
Principia,-11.67,-26.21,-37.88,37,60,54
St. Pius X (Festus),-26.13,-13.76,-39.9,61,42,55
Pleasant Hope,-21.36,-18.82,-40.18,55,54,56
Grandview (Hillsboro),-16.11,-24.53,-40.64,49,59,57
Stockton,-23.58,-17.48,-41.06,59,51,58
Van-Far with Community,-23.49,-17.68,-41.18,57,52,59
Cuba,-25.25,-16.32,-41.57,60,50,60
Father Tolton with Calvary Lutheran,-23.5,-29.45,-52.95,58,61,61
Southeast,-30.69,-32.16,-62.86,63,62,62
Derrick Thomas Academy,-29.45,-34.09,-63.54,62,64,63
East Prairie,-31.7,-32.49,-64.2,64,63,64
