School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,20.5,16.69,37.18,1,2,1
Lafayette County,12.29,13.18,25.47,3,3,2
Blair Oaks,17.2,3.28,20.48,2,11,3
Liberty (Mountain View),11.84,7.8,19.63,4,7,4
South Callaway,-5.39,21.87,16.48,25,1,5
Mountain Grove,6.88,8.29,15.17,7,6,6
Lawson,1.73,9.56,11.28,13,5,7
Maplewood-Richmond Hts.,-1.77,10.66,8.89,17,4,8
Lathrop,4.34,3.73,8.07,9,10,9
Holden,8.51,-1.0,7.51,6,15,10
Caruthersville,9.68,-2.24,7.44,5,18,11
Clark County,2.47,3.79,6.26,12,9,12
Brookfield,-1.74,4.91,3.17,16,8,13
Fair Grove,4.01,-0.95,3.06,10,14,14
Lutheran North,3.4,-0.36,3.04,11,13,15
Butler,-4.62,2.93,-1.69,21,12,16
Strafford,-0.23,-1.68,-1.92,14,17,17
Trenton,-4.7,-1.5,-6.2,22,16,18
Charleston,-7.85,-2.45,-10.3,28,19,19
El Dorado Springs,-4.26,-8.09,-12.34,20,29,20
Monroe City,-9.24,-3.14,-12.39,31,20,21
Clopton with Elsberry,-4.15,-9.54,-13.69,19,31,22
North Callaway,-1.39,-12.42,-13.82,15,40,23
Ash Grove,-4.73,-9.22,-13.95,23,30,24
Lexington,-8.31,-6.43,-14.75,30,24,25
Bishop LeBlond,-5.06,-9.93,-14.98,24,34,26
Jefferson (Festus),4.6,-21.07,-16.47,8,55,27
University Academy Charter,-9.45,-7.48,-16.93,33,27,28
Sherwood,-7.42,-9.85,-17.27,26,33,29
Palmyra,-11.61,-5.89,-17.5,36,22,30
Malden,-3.55,-14.15,-17.7,18,44,31
Brentwood,-13.95,-5.45,-19.4,41,21,32
Willow Springs,-13.68,-7.01,-20.69,40,25,33
Herculaneum,-15.05,-5.89,-20.94,43,23,34
Hermann,-10.37,-10.88,-21.25,35,36,35
Bowling Green,-9.44,-12.23,-21.67,32,39,36
Knob Noster,-12.79,-9.71,-22.5,37,32,37
Mark Twain,-13.11,-11.01,-24.11,38,38,38
St. Paul Lutheran (Concordia),-16.9,-7.59,-24.49,48,28,39
Sarcoxie,-10.04,-14.87,-24.91,34,45,40
Cleveland NJROTC,-7.98,-17.26,-25.25,29,51,41
Carrollton,-18.6,-7.24,-25.84,52,26,42
Montgomery County,-7.54,-18.8,-26.34,27,53,43
Scott City,-13.31,-13.21,-26.51,39,42,44
Transportation and Law with Beaumont,-16.63,-10.21,-26.84,47,35,45
Plattsburg,-16.95,-10.92,-27.87,50,37,46
Carnahan,-16.07,-13.34,-29.41,45,43,47
Hallsville,-14.64,-15.68,-30.32,42,46,48
Highland,-17.57,-13.17,-30.74,51,41,49
Stockton,-15.21,-18.76,-33.97,44,52,50
Principia,-16.94,-20.68,-37.62,49,54,51
Houston,-21.76,-15.98,-37.74,54,47,52
Warsaw,-16.14,-22.07,-38.2,46,57,53
Diamond,-22.36,-16.92,-39.29,55,50,54
Cuba,-23.61,-16.76,-40.37,57,49,55
Pleasant Hope,-20.87,-22.08,-42.95,53,58,56
Grandview (Hillsboro),-22.37,-23.16,-45.54,56,59,57
Derrick Thomas Academy,-30.52,-16.43,-46.95,61,48,58
Lutheran St. Charles,-25.51,-25.31,-50.82,58,60,59
Van-Far with Community,-32.87,-21.77,-54.63,62,56,60
St. Pius X (Festus),-29.95,-27.45,-57.39,60,61,61
East Prairie,-28.69,-29.6,-58.29,59,64,62
Southeast,-36.74,-28.74,-65.48,63,62,63
Father Tolton with Calvary Lutheran,-39.21,-29.06,-68.27,64,63,64
